J,K,N,p,seed,sim,runtime,identifiable,branch
25,15,10,0.9,0,0,0.0013359729200601578,0,1
25,15,10,0.9,0,1,0.001183582004159689,0,1
25,15,10,0.9,0,2,0.0012469911016523838,0,2
25,15,10,0.9,0,3,0.0032873228192329407,0,3
25,15,10,0.9,0,4,0.0011628661304712296,0,1
25,15,10,0.9,0,5,0.0023089158348739147,0,2
25,15,10,0.9,0,6,0.0011960393749177456,0,1
25,15,10,0.9,0,7,0.00161035917699337,0,2
25,15,10,0.9,0,8,0.0009580398909747601,0,-1
25,15,10,0.9,0,9,0.001095083076506853,0,1
25,15,10,0.9,2,0,0.0010962891392409801,0,-1
25,15,10,0.9,2,1,0.0010785628110170364,0,-1
25,15,10,0.9,2,2,0.0017321319319307804,0,2
25,15,10,0.9,2,3,0.0013219909742474556,0,2
25,15,10,0.9,2,4,0.0010278380941599607,0,-1
25,15,10,0.9,2,5,0.0010898001492023468,0,1
25,15,10,0.9,2,6,0.0010962719097733498,0,-1
25,15,10,0.9,2,7,0.0009245530236512423,0,-1
25,15,10,0.9,2,8,0.0010092360898852348,0,-1
25,15,10,0.9,2,9,0.000996266957372427,0,-1
25,15,10,0.9,1,0,0.0012156288139522076,0,-1
25,15,10,0.9,1,1,0.0011453046463429928,0,1
25,15,10,0.9,1,2,0.0009808219037950039,0,-1
25,15,10,0.9,1,3,0.0010662823915481567,0,-1
25,15,10,0.9,1,4,0.0016357540152966976,0,2
25,15,10,0.9,1,5,0.00097228167578578,0,-1
25,15,10,0.9,1,6,0.000945426058024168,0,-1
25,15,10,0.9,1,7,0.0010156608186662197,0,-1
25,15,10,0.9,1,8,0.0009823287837207317,0,-1
25,15,10,0.9,1,9,0.0009292769245803356,0,-1
25,15,10,0.9,3,0,0.0010196017101407051,0,-1
25,15,10,0.9,3,1,0.001131025142967701,0,1
25,15,10,0.9,3,2,0.0015604072250425816,0,2
25,15,10,0.9,3,3,0.0012254719622433186,0,1
25,15,10,0.9,3,4,0.0009589171968400478,0,-1
25,15,10,0.9,3,5,0.0009325272403657436,0,-1
25,15,10,0.9,3,6,0.0020705931819975376,0,2
25,15,10,0.9,3,7,0.0009664427489042282,0,-1
25,15,10,0.9,3,8,0.0009986422955989838,0,-1
25,15,10,0.9,3,9,0.0009040744043886662,0,-1
25,15,10,0.9,4,0,0.001199875958263874,0,-1
25,15,10,0.9,4,1,0.00172385573387146,0,2
25,15,10,0.9,4,2,0.0011623743921518326,0,1
25,15,10,0.9,4,3,0.0013029668480157852,0,2
25,15,10,0.9,4,4,0.0009317789226770401,0,-1
